age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
58.0,Male,Single,Post Graduate,84300.0,Private,7.2,Mid-size,Rented,20800.0,1,0,0.0,0.0,5600.0,17900.0,8000.0,Yes,19300.0,695.0,336800.0,169500.0,Education EMI,166000.0,35,Not_Eligible,4445.0
38.0,Female,Married,High School,87900.0,Private,5.5,MNC,Rented,24300.0,3,2,8500.0,19500.0,9800.0,20000.0,12000.0,No,0.0,780.0,585200.0,284800.0,Education EMI,436000.0,27,Not_Eligible,500.0
38.0,Male,Married,Graduate,53000.0,Government,2.6,MNC,Own,0.0,4,3,0.0,0.0,3800.0,9100.0,10100.0,Yes,10500.0,642.0,204600.0,91100.0,Vehicle EMI,713000.0,25,Not_Eligible,5460.0
32.0,Female,Married,Graduate,15000.0,Private,1.7,Mid-size,Family,0.0,3,2,6000.0,0.0,1900.0,3900.0,1400.0,Yes,2100.0,665.0,80500.0,28500.0,Home Appliances EMI,214000.0,9,Not_Eligible,500.0
48.0,Female,Married,Graduate,58400.0,Private,8.2,Large Indian,Rented,18200.0,3,2,0.0,0.0,3700.0,14300.0,6500.0,Yes,15900.0,602.0,198800.0,113500.0,Home Appliances EMI,54000.0,27,Not_Eligible,500.0
48.0,Male,Single,Graduate,53200.0,Private,1.7,Startup,Family,0.0,1,0,0.0,0.0,7900.0,9900.0,6200.0,Yes,13000.0,635.0,338000.0,80600.0,Personal Loan EMI,928000.0,16,Not_Eligible,4989.6
48.0,Male,Married,Post Graduate,53400.0,Private,7.1,Mid-size,Rented,13500.0,2,1,9300.0,0.0,6900.0,14600.0,4900.0,No,0.0,650.0,405100.0,90800.0,Personal Loan EMI,62000.0,51,Eligible,2310.0
38.0,Male,Married,Post Graduate,91700.0,Self-employed,0.5,MNC,Rented,20200.0,4,3,12800.0,11900.0,6800.0,17100.0,7900.0,No,0.0,692.0,216700.0,50500.0,E-commerce Shopping EMI,24000.0,19,Eligible,6750.0
27.0,Male,Married,Post Graduate,129800.0,Self-employed,0.8,MNC,Own,0.0,4,3,5600.0,0.0,18300.0,31800.0,13700.0,No,0.0,795.0,750900.0,332300.0,Personal Loan EMI,767000.0,32,High_Risk,32616.0
48.0,Male,Married,Post Graduate,78700.0,Private,2.3,Startup,Rented,19200.0,5,4,0.0,15200.0,4100.0,16200.0,14900.0,No,0.0,710.0,65100.0,33900.0,Personal Loan EMI,727000.0,31,Not_Eligible,3640.0
27.0,Male,Single,High School,42700.0,Private,0.6,Small,Rented,7000.0,3,2,0.0,0.0,3300.0,9600.0,7200.0,No,0.0,607.0,280100.0,157900.0,Education EMI,117000.0,41,Eligible,5491.2
32.0,Female,Single,Post Graduate,97300.0,Private,0.9,MNC,Rented,32700.0,1,0,0.0,0.0,9800.0,20000.0,5000.0,Yes,22900.0,639.0,724000.0,303700.0,Vehicle EMI,925000.0,45,Not_Eligible,1700.16
27.0,Male,Married,Post Graduate,67500.0,Private,0.5,Mid-size,Rented,11800.0,3,2,6300.0,0.0,3500.0,18500.0,13400.0,No,0.0,756.0,511200.0,155600.0,E-commerce Shopping EMI,197000.0,11,Not_Eligible,7392.0
27.0,Male,Married,Graduate,39700.0,Private,3.3,Large Indian,Rented,8800.0,3,2,5800.0,9100.0,4900.0,6200.0,2500.0,Yes,7200.0,734.0,153600.0,37300.0,E-commerce Shopping EMI,15000.0,24,Not_Eligible,500.0
32.0,Male,Married,Graduate,49400.0,Government,1.4,Large Indian,Own,0.0,4,3,0.0,14900.0,4000.0,11000.0,6700.0,No,0.0,824.0,233800.0,78000.0,Home Appliances EMI,167000.0,21,Not_Eligible,7680.0
32.0,Male,Married,Graduate,20000.0,Private,3.9,Large Indian,Own,0.0,3,2,2200.0,0.0,2600.0,5400.0,3900.0,Yes,2900.0,718.0,127900.0,41600.0,Vehicle EMI,1.117e+06,17,Not_Eligible,1155.0
58.0,Male,Married,Graduate,17900.0,Private,6.9,Mid-size,Own,0.0,4,3,0.0,0.0,900.0,5400.0,900.0,No,0.0,668.0,32900.0,12400.0,E-commerce Shopping EMI,179000.0,16,Not_Eligible,4280.0
27.0,Male,Single,Post Graduate,56100.0,Private,1.5,MNC,Rented,10500.0,2,1,9000.0,0.0,6800.0,16400.0,6200.0,Yes,7000.0,603.0,384100.0,102600.0,Vehicle EMI,1.158e+06,50,Not_Eligible,500.0
32.0,Male,Married,Graduate,28400.0,Private,1.1,Large Indian,Own,0.0,2,1,0.0,0.0,3800.0,6500.0,3200.0,Yes,3600.0,656.0,163200.0,59000.0,Vehicle EMI,1.172e+06,49,Not_Eligible,3955.0
48.0,Male,Married,Graduate,57900.0,Government,9.7,Small,Own,0.0,4,3,0.0,24200.0,7300.0,14300.0,9700.0,No,0.0,810.0,287600.0,112800.0,E-commerce Shopping EMI,74000.0,4,Not_Eligible,1584.0
58.0,Male,Single,Post Graduate,68300.0,Government,1.2,Large Indian,Family,0.0,3,2,0.0,0.0,9600.0,13700.0,11900.0,No,0.0,685.0,220600.0,61100.0,Personal Loan EMI,636000.0,22,Not_Eligible,16550.0
48.0,Male,Married,Post Graduate,56000.0,Private,26.0,Large Indian,Own,0.0,3,2,12500.0,0.0,6500.0,12000.0,5500.0,No,0.0,706.0,271700.0,116300.0,Vehicle EMI,1.122e+06,20,Not_Eligible,9750.0
32.0,Female,Married,High School,17900.0,Private,4.3,MNC,Family,0.0,3,2,0.0,0.0,1600.0,4600.0,2700.0,Yes,3700.0,681.0,121300.0,43300.0,Education EMI,301000.0,23,Not_Eligible,2040.5
32.0,Female,Married,Graduate,85500.0,Government,0.9,Mid-size,Rented,20200.0,4,3,0.0,9800.0,5800.0,15100.0,13100.0,Yes,18300.0,704.0,472500.0,210700.0,Education EMI,164000.0,12,Not_Eligible,1120.0
32.0,Male,Married,Post Graduate,56100.0,Government,2.3,MNC,Rented,17900.0,2,1,0.0,0.0,7800.0,12100.0,4300.0,No,0.0,680.0,291800.0,156500.0,Personal Loan EMI,332000.0,46,Not_Eligible,7000.0
32.0,Female,Married,Graduate,64100.0,Government,0.5,Small,Rented,15900.0,4,3,10700.0,12200.0,3500.0,14200.0,8900.0,No,0.0,681.0,169300.0,74800.0,E-commerce Shopping EMI,158000.0,21,Not_Eligible,500.0
58.0,Male,Married,High School,92500.0,Private,1.5,Large Indian,Rented,28500.0,3,2,6800.0,0.0,8300.0,19400.0,18300.0,No,0.0,828.0,464400.0,250600.0,E-commerce Shopping EMI,146000.0,12,Not_Eligible,6720.0
32.0,Male,Married,Graduate,40800.0,Self-employed,4.6,Large Indian,Rented,10000.0,3,2,8600.0,0.0,5100.0,10700.0,2400.0,No,0.0,633.0,149200.0,39600.0,Vehicle EMI,984000.0,53,Not_Eligible,1440.0
38.0,Female,Married,Graduate,77500.0,Private,2.4,Mid-size,Own,0.0,2,1,4100.0,0.0,9000.0,19100.0,6300.0,No,0.0,812.0,483100.0,264400.0,Home Appliances EMI,102000.0,31,Eligible,25740.0
27.0,Male,Single,Graduate,86500.0,Private,3.7,Mid-size,Own,0.0,2,1,10800.0,0.0,4500.0,21900.0,16500.0,Yes,20100.0,665.0,608400.0,263800.0,Home Appliances EMI,121000.0,6,Not_Eligible,4889.5
48.0,Male,Married,Professional,6493.0,Self-employed,3.8,Large Indian,Rented,20300.0,3,2,0.0,0.0,8100.0,10600.0,8100.0,Yes,18000.0,630.0,286000.0,94300.0,E-commerce Shopping EMI,178000.0,17,Not_Eligible,500.0
58.0,Male,Married,Post Graduate,56200.0,Private,1.4,MNC,Own,0.0,2,1,14900.0,0.0,8300.0,14900.0,8600.0,No,0.0,753.0,156700.0,69300.0,Personal Loan EMI,814000.0,26,Not_Eligible,5700.0
38.0,Female,Married,High School,38300.0,Private,16.0,MNC,Rented,11500.0,4,3,0.0,0.0,5500.0,6300.0,6200.0,No,0.0,747.0,184000.0,47200.0,Education EMI,337000.0,36,Not_Eligible,4400.0
58.0,FEMALE,Married,Graduate,26900.0,Government,12.9,Mid-size,Rented,7400.0,5,4,6000.0,12300.0,4000.0,7400.0,3400.0,Yes,3600.0,641.0,123600.0,72600.0,Vehicle EMI,562000.0,29,Not_Eligible,500.0
38.0,Male,Married,Graduate,47400.0,Private,8.5,MNC,Family,0.0,4,3,3900.0,0.0,2800.0,13900.0,8900.0,Yes,10400.0,677.0,99100.0,27000.0,Education EMI,490000.0,39,Not_Eligible,2625.0
32.0,Female,Single,Professional,43100.0,Private,0.7,Small,Own,0.0,1,0,0.0,0.0,5200.0,6600.0,4700.0,No,0.0,672.0,98100.0,38600.0,E-commerce Shopping EMI,159000.0,19,High_Risk,10640.0
27.0,Female,Single,High School,37600.0,Private,0.5,Small,Rented,9700.0,2,1,8600.0,0.0,5400.0,9600.0,5300.0,No,0.0,590.0,274700.0,83800.0,Vehicle EMI,293000.0,18,Not_Eligible,500.0
38.0,Female,Married,Post Graduate,108900.0,Government,4.4,Large Indian,Rented,18200.0,4,3,9800.0,0.0,15600.0,24300.0,17700.0,No,0.0,741.0,251100.0,130400.0,Education EMI,53000.0,30,Eligible,12815.0
48.0,Male,Married,High School,63900.0,Government,7.5,Large Indian,Rented,14100.0,4,3,0.0,7300.0,4500.0,13900.0,10700.0,Yes,9400.0,655.0,329100.0,111000.0,Education EMI,376000.0,22,Not_Eligible,1540.0
32.0,Male,Married,Post Graduate,109100.0,Private,1.2,MNC,Own,0.0,4,3,0.0,0.0,8900.0,26500.0,16400.0,No,0.0,612.0,479800.0,213200.0,Home Appliances EMI,236000.0,8,Not_Eligible,22920.0
38.0,Male,Married,Professional,100500.0,Private,3.7,Mid-size,Family,0.0,5,4,0.0,8500.0,13000.0,20100.0,12800.0,Yes,23200.0,686.0,111100.0,55200.0,Vehicle EMI,862000.0,58,Not_Eligible,6412.0
48.0,Female,Married,High School,23800.0,Private,3.5,MNC,Family,0.0,4,3,2200.0,0.0,1800.0,4900.0,4100.0,Yes,3000.0,698.0,44200.0,19900.0,Home Appliances EMI,228000.0,23,Not_Eligible,2184.0
32.0,Male,Married,High School,10052.0,Self-employed,2.2,MNC,Family,0.0,5,4,0.0,0.0,4200.0,7800.0,3000.0,Yes,6400.0,632.0,59600.0,15000.0,E-commerce Shopping EMI,178000.0,18,Not_Eligible,2016.0
32.0,Female,Married,Professional,112200.0,Private,6.7,Startup,Family,0.0,4,3,11000.0,0.0,12600.0,21600.0,13800.0,Yes,20600.0,731.0,495600.0,219700.0,Home Appliances EMI,208000.0,33,Eligible,11410.0
27.0,Female,Single,Graduate,47000.0,Private,1.7,Large Indian,Own,0.0,1,0,0.0,0.0,3800.0,10900.0,6000.0,No,0.0,581.0,38400.0,22900.0,Vehicle EMI,837000.0,45,Not_Eligible,8416.0
38.0,Female,Married,Professional,98100.0,Private,0.5,Small,Own,0.0,4,3,0.0,0.0,14100.0,26700.0,9200.0,Yes,19400.0,607.0,159900.0,32800.0,Home Appliances EMI,251000.0,31,Not_Eligible,5143.04
58.0,Female,Single,High School,22800.0,Private,36.0,Small,Rented,5100.0,2,1,12700.0,0.0,3000.0,4700.0,3100.0,No,0.0,621.0,149000.0,66900.0,Vehicle EMI,1.206e+06,17,Not_Eligible,500.0
48.0,Female,Married,Graduate,27400.0,Private,4.2,Large Indian,Rented,5400.0,4,3,0.0,19200.0,4100.0,7900.0,5000.0,No,0.0,668.0,173400.0,64900.0,Education EMI,488000.0,13,Not_Eligible,500.0
48.0,Male,Married,High School,53200.0,Private,1.7,Small,Own,0.0,3,2,7100.0,0.0,7600.0,13600.0,8300.0,Yes,10800.0,1200.0,370800.0,106300.0,E-commerce Shopping EMI,145000.0,11,Not_Eligible,1786.4
48.0,Male,Married,Graduate,79700.0,Private,8.2,Mid-size,Rented,14400.0,3,2,13400.0,0.0,9000.0,19000.0,6800.0,Yes,14700.0,688.0,591100.0,141900.0,Personal Loan EMI,793000.0,51,Not_Eligible,924.0
32.0,Male,Married,Post Graduate,98600.0,Private,0.6,MNC,Rented,18700.0,4,3,7200.0,0.0,10700.0,18500.0,10900.0,No,0.0,850.0,745700.0,254600.0,E-commerce Shopping EMI,27000.0,4,Eligible,17212.8
38.0,Male,Married,Graduate,50400.0,Government,1.3,MNC,Own,0.0,3,2,0.0,0.0,2900.0,14800.0,2900.0,Yes,8000.0,750.0,185700.0,109900.0,E-commerce Shopping EMI,42000.0,22,Eligible,9156.0
32.0,Male,Married,Post Graduate,84800.0,Private,3.7,Mid-size,Own,0.0,3,2,6400.0,0.0,5900.0,24600.0,11600.0,Yes,9500.0,678.0,243300.0,84200.0,E-commerce Shopping EMI,121000.0,18,High_Risk,9380.0
38.0,Female,Married,Graduate,72000.0,Private,10.2,Large Indian,Family,0.0,4,3,0.0,0.0,7800.0,14800.0,4200.0,Yes,7900.0,615.0,226300.0,96000.0,E-commerce Shopping EMI,111000.0,16,Eligible,10444.0
27.0,Male,Single,High School,23200.0,Self-employed,0.5,MNC,Rented,3500.0,1,0,0.0,0.0,2700.0,5000.0,2600.0,Yes,5300.0,640.0,36900.0,16900.0,Education EMI,54000.0,41,Not_Eligible,826.56
58.0,Female,Married,Professional,78300.0,Private,14.2,MNC,Own,0.0,4,3,10400.0,0.0,6200.0,20800.0,6700.0,No,0.0,776.0,210900.0,57200.0,Vehicle EMI,424000.0,82,Eligible,20520.0
32.0,Female,Married,High School,26800.0,Private,6.9,MNC,Rented,5300.0,3,2,0.0,0.0,2300.0,7600.0,5200.0,No,0.0,678.0,136100.0,29400.0,E-commerce Shopping EMI,103000.0,20,Not_Eligible,3200.0
32.0,Male,Single,Graduate,45600.0,Government,3.4,MNC,Rented,15300.0,1,0,0.0,0.0,5600.0,7000.0,3600.0,Yes,5400.0,593.0,49700.0,20000.0,E-commerce Shopping EMI,184000.0,13,Not_Eligible,2143.68
48.0,Male,Married,Graduate,74200.0,Government,4.3,Large Indian,Family,0.0,4,3,3500.0,0.0,4400.0,22200.0,11500.0,No,0.0,787.0,571900.0,324000.0,Education EMI,478000.0,27,High_Risk,23667.6
32.0,Female,Married,Post Graduate,64300.0,Private,6.1,Large Indian,Family,0.0,4,3,9700.0,0.0,7900.0,10000.0,6900.0,No,0.0,804.0,103700.0,49100.0,Vehicle EMI,527000.0,55,High_Risk,14304.0
38.0,Male,Married,Post Graduate,90700.0,Private,16.0,Mid-size,Rented,24500.0,3,2,0.0,0.0,10800.0,15600.0,6400.0,No,0.0,802.0,165200.0,92400.0,Vehicle EMI,558000.0,26,Not_Eligible,16032.0
48.0,Male,Married,Graduate,57900.0,Self-employed,1.5,MNC,Own,0.0,3,2,8400.0,22400.0,8400.0,15600.0,3500.0,No,0.0,688.0,275300.0,127500.0,Education EMI,439000.0,12,Not_Eligible,500.0
27.0,Female,Single,High School,52200.0,Self-employed,0.7,Small,Rented,15500.0,3,2,0.0,0.0,5100.0,14900.0,7600.0,No,0.0,581.0,332700.0,181000.0,E-commerce Shopping EMI,37000.0,18,Eligible,3603.6
32.0,Male,Single,Professional,151100.0,Government,0.9,MNC,Own,0.0,1,0,0.0,0.0,7800.0,26300.0,26800.0,No,0.0,677.0,828600.0,442200.0,Vehicle EMI,330000.0,12,Eligible,45100.0
32.0,Male,Married,High School,40300.0,Private,0.6,Startup,Rented,10100.0,3,2,9000.0,0.0,5000.0,10400.0,5800.0,Yes,7900.0,794.0,78700.0,45300.0,Education EMI,108000.0,22,Not_Eligible,500.0
32.0,Male,Married,Post Graduate,101400.0,Private,1.2,Small,Family,8978.0,3,2,0.0,12200.0,12800.0,24600.0,9000.0,No,0.0,719.0,722600.0,320900.0,Personal Loan EMI,429000.0,27,High_Risk,23540.0
38.0,Female,Married,Post Graduate,79600.0,Private,1.3,Mid-size,Own,0.0,2,1,0.0,0.0,9000.0,21100.0,12300.0,No,0.0,796.0,466300.0,230000.0,Vehicle EMI,631000.0,80,Eligible,22320.0
27.0,Male,Single,Post Graduate,84300.0,Government,0.5,Large Indian,Rented,24200.0,3,2,6000.0,0.0,5100.0,22300.0,15800.0,Yes,14500.0,759.0,593300.0,155300.0,E-commerce Shopping EMI,141000.0,22,Not_Eligible,500.0
32.0,Female,Married,High School,42400.0,Private,2.7,Startup,Own,0.0,3,2,9300.0,23200.0,5200.0,9500.0,5900.0,Yes,10800.0,637.0,126500.0,31500.0,Vehicle EMI,607000.0,45,Not_Eligible,500.0
38.0,Female,Married,Graduate,54800.0,Self-employed,5.6,MNC,Rented,14700.0,3,2,4200.0,0.0,4900.0,8300.0,6300.0,No,0.0,779.0,38700.0,21600.0,Personal Loan EMI,188000.0,41,High_Risk,7084.8
27.0,Male,Single,Graduate,34700.0,Self-employed,1.4,Mid-size,Rented,10600.0,2,1,10200.0,24600.0,3300.0,6000.0,3900.0,Yes,5300.0,705.0,109500.0,32900.0,Personal Loan EMI,124000.0,15,Not_Eligible,500.0
38.0,Female,Married,High School,36700.0,Private,15.2,Large Indian,Family,0.0,4,3,0.0,6000.0,4400.0,8000.0,4700.0,No,0.0,772.0,228200.0,56200.0,Education EMI,436000.0,14,Not_Eligible,8976.0
38.0,Female,Married,Graduate,85800.0,Private,5.1,MNC,Rented,27400.0,3,2,6700.0,0.0,5200.0,21200.0,6500.0,Yes,11800.0,697.0,88500.0,29300.0,Home Appliances EMI,282000.0,16,Not_Eligible,1960.0
58.0,Male,Married,Post Graduate,89500.0,Government,4.3,Small,Own,0.0,4,3,0.0,0.0,5200.0,22200.0,13200.0,Yes,16100.0,679.0,200200.0,48900.0,Vehicle EMI,964000.0,71,Not_Eligible,12628.0
48.0,Female,Married,High School,42600.0,Private,5.4,Large Indian,Family,0.0,4,3,6700.0,22500.0,6200.0,12700.0,3900.0,No,0.0,712.0,265000.0,129500.0,E-commerce Shopping EMI,20000.0,17,Not_Eligible,500.0
48.0,Female,Married,Graduate,41000.0,Private,2.6,Mid-size,Own,0.0,3,2,13000.0,24900.0,4000.0,11000.0,6200.0,Yes,5700.0,662.0,187300.0,49300.0,Home Appliances EMI,50000.0,19,Not_Eligible,500.0
38.0,Female,Married,Graduate,40600.0,Private,2.2,Large Indian,Own,0.0,3,2,9000.0,10300.0,4200.0,7000.0,7900.0,No,0.0,739.0,111300.0,63000.0,Personal Loan EMI,913000.0,12,Not_Eligible,1100.0
38.0,Male,Married,Professional,102400.0,Private,0.5,Mid-size,Rented,21100.0,2,1,11900.0,0.0,8700.0,22400.0,14200.0,No,0.0,739.0,224700.0,68000.0,Education EMI,441000.0,23,Not_Eligible,9640.0
58.0,Female,Married,Post Graduate,52800.0,Self-employed,5.2,Large Indian,Rented,10800.0,5,4,13700.0,19600.0,7300.0,14900.0,7800.0,No,0.0,689.0,119900.0,69200.0,Personal Loan EMI,190000.0,45,Not_Eligible,500.0
32.0,Female,Married,Post Graduate,110900.0,Self-employed,5.9,Large Indian,Rented,18400.0,3,2,2900.0,0.0,16600.0,31700.0,18400.0,No,0.0,674.0,756200.0,367300.0,Home Appliances EMI,65000.0,16,Eligible,11335.5
27.0,Male,Married,Professional,44100.0,Government,1.1,Startup,Rented,6700.0,4,3,7300.0,0.0,6400.0,6700.0,5900.0,No,0.0,690.0,244800.0,119900.0,Home Appliances EMI,142000.0,8,Not_Eligible,5550.0
32.0,Male,Single,Professional,74800.0,Private,1.2,Large Indian,Rented,12100.0,2,1,7900.0,22900.0,8900.0,21100.0,10400.0,No,0.0,679.0,55600.0,24900.0,Home Appliances EMI,260000.0,7,Not_Eligible,500.0
38.0,Male,Married,High School,49200.0,Private,6.3,Mid-size,Family,0.0,3,2,8400.0,0.0,5300.0,9800.0,7400.0,Yes,4900.0,582.0,64600.0,18200.0,Home Appliances EMI,106000.0,28,Not_Eligible,3001.6
58.0,Male,Married,Graduate,20500.0,Private,3.3,MNC,Rented,3500.0,5,4,8300.0,0.0,2600.0,3200.0,3100.0,Yes,5700.0,623.0,120900.0,63100.0,Vehicle EMI,491000.0,83,Not_Eligible,500.0
48.0,Male,Married,,72800.0,Government,0.7,Mid-size,Rented,19900.0,4,3,0.0,0.0,8800.0,14800.0,10400.0,No,0.0,691.0,458000.0,118000.0,Home Appliances EMI,277000.0,30,Not_Eligible,10395.0
27.0,Male,Single,Professional,118400.0,Government,1.6,Large Indian,Rented,40700.0,1,0,0.0,0.0,9500.0,23200.0,14700.0,No,0.0,781.0,856100.0,243800.0,Personal Loan EMI,793000.0,15,Not_Eligible,19998.0
38.0,Female,Married,High School,86500.0,Private,2.2,Mid-size,Own,0.0,5,4,8200.0,0.0,8200.0,24900.0,7100.0,Yes,13800.0,714.0,271500.0,145800.0,Personal Loan EMI,493000.0,46,Not_Eligible,8505.0
32.0,Female,Single,Post Graduate,69300.0,Private,2.6,Small,Rented,24100.0,1,0,0.0,0.0,6600.0,12900.0,4700.0,No,0.0,654.0,515300.0,255100.0,Home Appliances EMI,72000.0,18,Eligible,11550.0
48.0,Male,Single,Professional,73400.0,Private,12.9,Mid-size,Own,0.0,3,2,0.0,0.0,10100.0,16800.0,10700.0,No,0.0,644.0,550100.0,299800.0,Personal Loan EMI,832000.0,30,Not_Eligible,15752.0
32.0,Male,Married,High School,96700.0,Self-employed,10.0,Large Indian,Own,17929.0,4,3,3900.0,0.0,14300.0,23800.0,8200.0,No,0.0,825.0,499200.0,236600.0,E-commerce Shopping EMI,72000.0,16,Eligible,25110.0
58.0,Male,Married,High School,73000.0,Government,3.4,Startup,Family,0.0,2,1,3500.0,9300.0,7400.0,21300.0,12300.0,Yes,18000.0,605.0,171200.0,85600.0,Personal Loan EMI,530000.0,26,Not_Eligible,500.0
38.0,Female,Married,Graduate,26200.0,Government,0.7,Small,Own,0.0,4,3,9300.0,0.0,2500.0,4700.0,2900.0,No,0.0,820.0,79600.0,21800.0,Education EMI,84000.0,7,Not_Eligible,4080.0
58.0,Female,Single,Graduate,77200.0,Private,7.8,Large Indian,Rented,19000.0,1,0,0.0,0.0,4800.0,20700.0,10300.0,No,0.0,653.0,175400.0,79700.0,Vehicle EMI,701000.0,51,Not_Eligible,11200.0
32.0,Female,Married,Post Graduate,142900.0,Private,1.7,Startup,Rented,37600.0,3,2,0.0,0.0,9500.0,36000.0,22400.0,No,0.0,696.0,453100.0,173000.0,Vehicle EMI,354000.0,74,Eligible,18700.0
32.0,Male,Married,,67500.0,Government,7.7,MNC,Rented,12800.0,5,4,10400.0,0.0,6900.0,13100.0,9100.0,Yes,11800.0,663.0,278100.0,87600.0,E-commerce Shopping EMI,35000.0,15,Not_Eligible,1309.0
38.0,Female,Married,Graduate,80400.0,Private,16.0,MNC,Rented,19300.0,2,1,3000.0,0.0,5500.0,22500.0,7700.0,Yes,13600.0,631.0,55900.0,21700.0,Home Appliances EMI,71000.0,30,Not_Eligible,1971.2
32.0,Female,Single,Professional,133400.0,Private,6.0,Startup,Rented,40900.0,1,0,0.0,0.0,10000.0,38700.0,24600.0,No,0.0,598.0,293300.0,145800.0,Education EMI,461000.0,31,Not_Eligible,7680.0
27.0,Male,Single,Post Graduate,28500.0,Private,1.0,Mid-size,Family,0.0,3,2,0.0,17600.0,3100.0,5700.0,5300.0,No,0.0,712.0,33100.0,14500.0,Vehicle EMI,104000.0,26,Not_Eligible,500.0
32.0,Female,Married,Graduate,304550.0,Private,5.1,Small,Own,0.0,2,1,0.0,0.0,4700.0,13500.0,4500.0,No,0.0,728.0,388100.0,196400.0,Home Appliances EMI,278000.0,34,Eligible,24650.0
27.0,Female,Single,Post Graduate,25000.0,Private,4.6,MNC,Family,0.0,2,1,3200.0,14200.0,3100.0,7200.0,4500.0,No,0.0,560.0,19700.0,10100.0,Home Appliances EMI,110000.0,14,Not_Eligible,500.0
32.0,Female,Married,Professional,32600.0,Private,3.2,MNC,Rented,7600.0,3,2,0.0,0.0,3200.0,9100.0,5800.0,No,0.0,585.0,229900.0,107200.0,Vehicle EMI,498000.0,13,Not_Eligible,3036.0
32.0,Female,Single,Graduate,41800.0,Government,0.5,Mid-size,Own,0.0,2,1,0.0,0.0,4300.0,8100.0,3200.0,No,0.0,653.0,161300.0,50100.0,Education EMI,354000.0,17,Not_Eligible,13100.0
38.0,Female,Married,Professional,147800.0,Private,16.0,Large Indian,Rented,41600.0,3,2,0.0,0.0,12400.0,22800.0,24200.0,No,0.0,752.0,267800.0,109000.0,Vehicle EMI,1.265e+06,18,Not_Eligible,22464.0
48.0,Female,Married,Post Graduate,66500.0,Private,10.6,Mid-size,Own,0.0,4,3,14200.0,0.0,7600.0,16500.0,12800.0,No,0.0,793.0,259700.0,137300.0,Education EMI,213000.0,25,Not_Eligible,9240.0
38.0,Female,Married,Professional,93600.0,Government,7.0,Mid-size,Own,0.0,3,2,13700.0,9700.0,5000.0,27800.0,16300.0,No,0.0,689.0,262300.0,76800.0,Personal Loan EMI,161000.0,38,Eligible,11605.0
48.0,Male,Married,Post Graduate,5441.0,Private,3.8,Startup,Own,0.0,2,1,4200.0,0.0,3600.0,10500.0,5500.0,Yes,13500.0,706.0,360300.0,159800.0,Vehicle EMI,682000.0,72,Not_Eligible,8365.0
32.0,Female,Married,High School,33300.0,Private,4.0,Large Indian,Rented,9200.0,3,2,8700.0,0.0,3600.0,9800.0,3800.0,Yes,4400.0,671.0,59900.0,33000.0,Home Appliances EMI,47000.0,11,Not_Eligible,500.0
32.0,Male,Married,Graduate,28000.0,Private,0.8,Startup,Rented,5400.0,5,4,0.0,0.0,3700.0,7800.0,3600.0,No,0.0,695.0,187000.0,69600.0,Personal Loan EMI,248000.0,35,Not_Eligible,3300.0
32.0,Male,Married,Post Graduate,60600.0,Private,7.9,Large Indian,Rented,15300.0,3,2,0.0,0.0,5700.0,12900.0,11300.0,Yes,7400.0,679.0,322600.0,181200.0,Personal Loan EMI,334000.0,28,Not_Eligible,2800.0
48.0,Male,Single,Professional,66900.0,Government,2.9,Large Indian,Family,0.0,1,0,0.0,0.0,3900.0,10800.0,9100.0,No,0.0,999.0,458900.0,120200.0,E-commerce Shopping EMI,55000.0,6,Eligible,23705.0
32.0,Male,Married,Graduate,52100.0,Private,2.0,Mid-size,Own,0.0,5,4,0.0,0.0,3000.0,9000.0,4100.0,Yes,8600.0,631.0,369900.0,90500.0,Education EMI,354000.0,32,Not_Eligible,8439.2
32.0,MALE,Married,Graduate,56900.0,Private,1.2,MNC,Own,0.0,5,4,0.0,0.0,8500.0,9500.0,9200.0,Yes,12100.0,688.0,96400.0,42200.0,E-commerce Shopping EMI,69000.0,10,Not_Eligible,4928.0
32.0,Male,Married,Graduate,146000.0,Private,1.4,Mid-size,Rented,45200.0,4,3,0.0,8400.0,14800.0,38800.0,22000.0,No,0.0,743.0,228000.0,62500.0,E-commerce Shopping EMI,75000.0,9,Not_Eligible,6720.0
48.0,Male,Married,High School,78000.0,Private,26.0,Small,Family,0.0,3,2,0.0,20800.0,11600.0,18500.0,10900.0,No,0.0,700.0,369200.0,102200.0,Home Appliances EMI,149000.0,34,Eligible,8100.0
58.0,Male,Married,Professional,52500.0,Government,7.5,Large Indian,Rented,15700.0,4,3,13800.0,0.0,6400.0,14800.0,4200.0,No,0.0,748.0,147500.0,40500.0,Vehicle EMI,167000.0,20,Not_Eligible,500.0
32.0,Female,Married,High School,44900.0,Government,4.5,Large Indian,Family,0.0,3,2,8500.0,0.0,3000.0,11700.0,8800.0,No,0.0,728.0,330300.0,67400.0,E-commerce Shopping EMI,56000.0,9,High_Risk,7804.5
32.0,Female,Married,High School,30400.0,Private,0.5,MNC,Own,0.0,5,4,0.0,0.0,4000.0,4800.0,4200.0,Yes,6300.0,778.0,56500.0,17000.0,Home Appliances EMI,213000.0,19,Not_Eligible,2983.68
